collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
14519	J. Alroy	CC BY			Urodela		Piceoerpeton		naylori	cf.	Piceoerpeton		sp.	1239	43.15	-104.5667	49.62	-79.42	70.60000	66.00000	68.3
14522	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.25	-104.65	49.73	-79.47	70.60000	66.00000	68.3
14524	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.2167	-104.5667	49.68	-79.40	70.60000	66.00000	68.3
14524	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					1239	43.2167	-104.5667	49.68	-79.40	70.60000	66.00000	68.3
14524	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1239	43.2167	-104.5667	49.68	-79.40	70.60000	66.00000	68.3
14525	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5167	-106.9833	54.29	-80.11	70.60000	66.00000	68.3
14527	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1239	43.0	-104.5	49.46	-79.41	70.60000	66.00000	68.3
14527	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.0	-104.5	49.46	-79.41	70.60000	66.00000	68.3
14533	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5667	-107.1	54.36	-80.21	70.60000	66.00000	68.3
14534	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					960	47.5667	-107.1	54.36	-80.21	70.60000	66.00000	68.3
14534	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					960	47.5667	-107.1	54.36	-80.21	70.60000	66.00000	68.3
14534	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5667	-107.1	54.36	-80.21	70.60000	66.00000	68.3
14535	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					960	47.55	-107.1	54.34	-80.22	70.60000	66.00000	68.3
14535	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					960	47.55	-107.1	54.34	-80.22	70.60000	66.00000	68.3
14535	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.55	-107.1	54.34	-80.22	70.60000	66.00000	68.3
14536	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5667	-107.1	54.36	-80.21	70.60000	66.00000	68.3
14538	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.1667	-104.5333	49.63	-79.38	70.60000	66.00000	68.3
14538	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					1239	43.1667	-104.5333	49.63	-79.38	70.60000	66.00000	68.3
14538	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					1239	43.1667	-104.5333	49.63	-79.38	70.60000	66.00000	68.3
14538	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1239	43.1667	-104.5333	49.63	-79.38	70.60000	66.00000	68.3
14540	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1419	41.939878	-106.876311	48.90	-82.43	70.60000	66.00000	68.3
14540	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1419	41.939878	-106.876311	48.90	-82.43	70.60000	66.00000	68.3
14541	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1419	41.940621	-106.891735	48.90	-82.44	70.60000	66.00000	68.3
14542	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1419	41.935326	-106.882239	48.89	-82.43	70.60000	66.00000	68.3
14543	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1419	41.938138	-106.853413	48.89	-82.40	70.60000	66.00000	68.3
14546	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14546	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14548	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5167	-106.4167	54.18	-79.48	70.60000	66.00000	68.3
14549	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14549	J. Alroy	CC BY		Salientia			Scotiophryne		sp.					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14549	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14549	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14549	J. Alroy	CC BY			Urodela		Habrosaurus		sp.					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14549	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5167	-106.4	54.17	-79.46	70.60000	66.00000	68.3
14552	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.6	-107	54.37	-80.08	70.60000	66.00000	68.3
14555	J. Alroy	CC BY			Urodela		Scapherpeton		sp.					3313	49.4	-107.4	56.17	-79.60	70.60000	66.00000	68.3
14555	J. Alroy	CC BY			Urodela		Lisserpeton		sp.					3313	49.4	-107.4	56.17	-79.60	70.60000	66.00000	68.3
14557	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					774	43.300000	-104.366667	49.72	-79.15	70.60000	66.00000	68.3
14557	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					774	43.300000	-104.366667	49.72	-79.15	70.60000	66.00000	68.3
14557	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					774	43.300000	-104.366667	49.72	-79.15	70.60000	66.00000	68.3
14559	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5833	-106.3	54.22	-79.32	70.60000	66.00000	68.3
14560	J. Alroy	CC BY			Urodela		Scapherpeton		sp.					960	47.5500	-107.25	54.37	-80.39	70.60000	66.00000	68.3
14560	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		sp.					960	47.5500	-107.25	54.37	-80.39	70.60000	66.00000	68.3
14563	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.6000	-106.4333	54.26	-79.46	70.60000	66.00000	68.3
14566	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					14177	43.128947	-104.494713	49.59	-79.36	70.60000	66.00000	68.3
14566	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					14177	43.128947	-104.494713	49.59	-79.36	70.60000	66.00000	68.3
14566	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei		Cuttysarkus		mcnallyi	14177	43.128947	-104.494713	49.59	-79.36	70.60000	66.00000	68.3
14566	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					14177	43.128947	-104.494713	49.59	-79.36	70.60000	66.00000	68.3
14566	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					14177	43.128947	-104.494713	49.59	-79.36	70.60000	66.00000	68.3
14566	J. Alroy	CC BY		Salientia	Pelobatidae		Eopelobates		sp.	?	Pelobatidae		indet.	14177	43.128947	-104.494713	49.59	-79.36	70.60000	66.00000	68.3
14568	J. Alroy	CC BY		Salientia			Scotiophryne		sp.					960	47.5167	-107.18333	54.32	-80.33	70.60000	66.00000	68.3
14570	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1239	43.2500	-104.5167	49.71	-79.33	70.60000	66.00000	68.3
14574	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5333	-106.9167	54.29	-80.02	70.60000	66.00000	68.3
14574	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		sp.					960	47.5333	-106.9167	54.29	-80.02	70.60000	66.00000	68.3
14577	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					1239	43.2333	-104.5833	49.70	-79.41	70.60000	66.00000	68.3
14577	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.2333	-104.5833	49.70	-79.41	70.60000	66.00000	68.3
14577	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					1239	43.2333	-104.5833	49.70	-79.41	70.60000	66.00000	68.3
14579	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.0	-104.5	49.46	-79.41	70.60000	66.00000	68.3
14580	J. Alroy	CC BY			Urodela		Lisserpeton		sp.					2255	47.8	-106.1	54.38	-78.99	70.60000	66.00000	68.3
14582	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.667	-106.9167	54.42	-79.96	70.60000	66.00000	68.3
14582	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					960	47.667	-106.9167	54.42	-79.96	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY		Salientia			Scotiophryne		pustulosa	?	Ascaphidae		indet.	1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY		Salientia	Palaeobatrachidae		Palaeobatrachus	n. sp.	occidentalis	cf.	Barbourula		sp.	1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Batrachosauroididae	n. gen.	Prodesmodon	n. sp.	copei					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY		Salientia	Pelobatidae	cf.	Eopelobates		sp.	?	Pelobatidae		indet.	1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Batrachosauroididae	n. gen.	Prodesmodon	n. sp.	copei	n. gen.	Cuttysarkus	n. sp.	mcnallyi	1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY		Salientia			Paradiscoglossus		americanus					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14585	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton	n. sp.	nexuosus					1239	43.116331	-104.636999	49.60	-79.51	70.60000	66.00000	68.3
14596	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					1239	43.1500	-104.5667	49.62	-79.42	70.60000	66.00000	68.3
14596	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei		Cuttysarkus		mcnallyi	1239	43.1500	-104.5667	49.62	-79.42	70.60000	66.00000	68.3
14596	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1239	43.1500	-104.5667	49.62	-79.42	70.60000	66.00000	68.3
14596	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1239	43.1500	-104.5667	49.62	-79.42	70.60000	66.00000	68.3
14598	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					1239	43.8000	-104.6167	50.26	-79.21	70.60000	66.00000	68.3
14601	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					1239	43.0	-104.5	49.46	-79.41	70.60000	66.00000	68.3
14610	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					1984	46.1	-103.3	52.20	-76.75	70.60000	66.00000	68.3
14610	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1984	46.1	-103.3	52.20	-76.75	70.60000	66.00000	68.3
14610	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1984	46.1	-103.3	52.20	-76.75	70.60000	66.00000	68.3
14613	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.6000	-107.23333	54.41	-80.34	70.60000	66.00000	68.3
14614	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5167	-107	54.29	-80.13	70.60000	66.00000	68.3
14615	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5333	-106.8833	54.28	-79.99	70.60000	66.00000	68.3
14616	J. Alroy	CC BY			Urodela		Scapherpeton		sp.					1987	47.633333	-107.383333	54.47	-80.49	70.60000	66.00000	68.3
14616	J. Alroy	CC BY			Urodela		Habrosaurus		sp.					1987	47.633333	-107.383333	54.47	-80.49	70.60000	66.00000	68.3
14621	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1921	46.9	-101.5	52.61	-74.43	70.60000	66.00000	68.3
14621	J. Alroy	CC BY			Urodela		Lisserpeton	cf.	bairdi					1921	46.9	-101.5	52.61	-74.43	70.60000	66.00000	68.3
14639	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.5167	-107.5	54.39	-80.68	70.60000	66.00000	68.3
14639	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					960	47.5167	-107.5	54.39	-80.68	70.60000	66.00000	68.3
14639	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					960	47.5167	-107.5	54.39	-80.68	70.60000	66.00000	68.3
14640	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		nexuosus		Albanerpeton		sp.	717	40.386389	-104.491667	46.94	-80.43	70.60000	66.00000	68.3
14640	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					717	40.386389	-104.491667	46.94	-80.43	70.60000	66.00000	68.3
14640	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					717	40.386389	-104.491667	46.94	-80.43	70.60000	66.00000	68.3
14640	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					717	40.386389	-104.491667	46.94	-80.43	70.60000	66.00000	68.3
14653	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.6	-106.2833	54.23	-79.29	70.60000	66.00000	68.3
14654	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					960	47.6	-106.2667	54.23	-79.27	70.60000	66.00000	68.3
14654	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					960	47.6	-106.2667	54.23	-79.27	70.60000	66.00000	68.3
14655	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					1535	49.3	-108.4	56.27	-80.77	70.60000	66.00000	68.3
14655	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					1535	49.3	-108.4	56.27	-80.77	70.60000	66.00000	68.3
14655	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					1535	49.3	-108.4	56.27	-80.77	70.60000	66.00000	68.3
14655	J. Alroy	CC BY		Salientia			Scotiophryne		pustulosa					1535	49.3	-108.4	56.27	-80.77	70.60000	66.00000	68.3
14655	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					1535	49.3	-108.4	56.27	-80.77	70.60000	66.00000	68.3
14658	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton	cf.	kayi					2585	39.7	-104.7	45.91	-82.46	66.00000	63.30000	64.65
14766	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					3489	47.8	-106.1	54.00	-80.77	66.00000	63.30000	64.65
14766	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					3489	47.8	-106.1	54.00	-80.77	66.00000	63.30000	64.65
14766	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					3489	47.8	-106.1	54.00	-80.77	66.00000	63.30000	64.65
14766	J. Alroy	CC BY			Batrachosauroididae		Prodesmodon		copei					3489	47.8	-106.1	54.00	-80.77	66.00000	63.30000	64.65
14805	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					829	43.85	-108.35	50.59	-84.93	66.00000	63.30000	64.65
14805	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					829	43.85	-108.35	50.59	-84.93	66.00000	63.30000	64.65
14865	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					3649	36.5746	-107.9747	43.16	-87.97	63.30000	61.70000	62.5
14874	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					23573	46.050000	-104.483333	51.78	-80.95	63.30000	61.70000	62.5
14874	J. Alroy	CC BY		Salientia		cf.	Scotiophryne		sp.					23573	46.050000	-104.483333	51.78	-80.95	63.30000	61.70000	62.5
14874	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					23573	46.050000	-104.483333	51.78	-80.95	63.30000	61.70000	62.5
14874	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					23573	46.050000	-104.483333	51.78	-80.95	63.30000	61.70000	62.5
14874	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					23573	46.050000	-104.483333	51.78	-80.95	63.30000	61.70000	62.5
14906	J. Alroy	CC BY			Urodela	cf.	Scapherpeton		tectum					2953	45.8	-109.8	52.46	-86.88	63.30000	61.70000	62.5
14906	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					2953	45.8	-109.8	52.46	-86.88	63.30000	61.70000	62.5
14906	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					2953	45.8	-109.8	52.46	-86.88	63.30000	61.70000	62.5
14906	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton	n. sp.	gidleyi					2953	45.8	-109.8	52.46	-86.88	63.30000	61.70000	62.5
14912	J. Alroy	CC BY			Urodela		Habrosaurus		dilatus					2953	44.3	-109	50.87	-86.57	63.30000	61.70000	62.5
14912	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					2953	44.3	-109	50.87	-86.57	63.30000	61.70000	62.5
14912	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					2953	44.3	-109	50.87	-86.57	63.30000	61.70000	62.5
14912	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					2953	44.3	-109	50.87	-86.57	63.30000	61.70000	62.5
14929	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		sp.					1534	52.4	-113.8	58.81	-90.85	61.70000	56.80000	59.25
14931	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					1929	46.7	-101.8	51.38	-80.08	61.70000	56.80000	59.25
14934	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					1534	52.2	-113.7	58.60	-90.83	61.70000	56.80000	59.25
14938	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		sp.					1534	51.1	-114.5	57.65	-92.25	61.70000	56.80000	59.25
14955	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					1731	45.8	-104.4	50.93	-83.20	61.70000	56.80000	59.25
14978	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					1536	49.64	-102.748	54.39	-79.88	61.70000	56.80000	59.25
14978	J. Alroy	CC BY			Urodela		Necturus	n. sp.	krausei					1536	49.64	-102.748	54.39	-79.88	61.70000	56.80000	59.25
14978	J. Alroy	CC BY			Urodela		Cryptobranchus	n. sp.	saskatchewanensis					1536	49.64	-102.748	54.39	-79.88	61.70000	56.80000	59.25
14992	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		sp.					1526	52.350000	-113.766667	58.76	-90.84	61.70000	56.80000	59.25
14992	J. Alroy	CC BY			Urodela		Scapherpeton		sp.					1526	52.350000	-113.766667	58.76	-90.84	61.70000	56.80000	59.25
15000	J. Alroy	CC BY			Urodela		Scapherpeton		sp.					1459	47.033333	-103.65	52.01	-81.93	61.70000	56.80000	59.25
15000	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					1459	47.033333	-103.65	52.01	-81.93	61.70000	56.80000	59.25
15017	J. Alroy	CC BY			Urodela		Lisserpeton		bairdi					2953	44.72380	-108.37675	50.52	-87.90	61.70000	56.80000	59.25
15017	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					2953	44.72380	-108.37675	50.52	-87.90	61.70000	56.80000	59.25
15028	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					2161	44.3	-109	49.69	-90.34	56.80000	55.80000	56.3
15029	J. Alroy	CC BY		Salientia	Rhinophrynidae		Eorhinophrynus		sp.					2161	44.8933	-108.9344	50.77	-88.45	61.70000	56.80000	59.25
15049	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					2953	44.9075	-108.9344	50.78	-88.44	61.70000	56.80000	59.25
15049	J. Alroy	CC BY			Urodela		Amphiuma	n. sp.	jepseni					2953	44.9075	-108.9344	50.78	-88.44	61.70000	56.80000	59.25
15049	J. Alroy	CC BY		Salientia	Rhinophrynidae		Eorhinophrynus		sp.					2953	44.9075	-108.9344	50.78	-88.44	61.70000	56.80000	59.25
15049	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					2953	44.9075	-108.9344	50.78	-88.44	61.70000	56.80000	59.25
15065	J. Alroy	CC BY			Urodela		Scapherpeton		tectum					2155	44.9075	-108.914	50.78	-88.42	61.70000	56.80000	59.25
15079	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		sp.					2993	45.2	-109	50.57	-90.06	56.80000	55.80000	56.3
15082	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					2161	44.71873	-108.6175	50.23	-89.26	58.70000	55.80000	57.25
15082	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		sp.		Opisthotriton		kayi	2161	44.71873	-108.6175	50.23	-89.26	58.70000	55.80000	57.25
15176	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense					2953	44.3	-109	49.69	-90.34	56.80000	55.80000	56.3
15583	J. Alroy	CC BY			Urodela		Piceoerpeton		willwoodense		Piceoerpeton	cf.	willwoodense	3612	78.5	-82	75.78	-30.20	55.80000	50.30000	53.05
15853	J. Alroy	CC BY			Urodela	n. gen.	Paleoamphiuma	n. sp.	tetradactylum					1693	41.7784	-110.734	46.89	-94.44	55.80000	50.30000	53.05
15895	J. Alroy	CC BY			Urodela	n. gen.	Chrysotriton	n. sp.	tiheni					2028	46.9	-102.8	50.89	-84.52	55.80000	50.30000	53.05
15895	J. Alroy	CC BY			Batrachosauroididae		Batrachosauroides	n. sp.	gotoi					2028	46.9	-102.8	50.89	-84.52	55.80000	50.30000	53.05
16235	J. Alroy	CC BY			Urodela		Siren	n. sp.	dunni					7017	41.7	-109	45.57	-95.13	50.30000	46.20000	48.25
16244	J. Alroy	CC BY		Salientia	Rhinophrynidae		Eorhinophrynus	n. sp.	septentrionalis					2523	42.7	-110.1	46.68	-96.09	50.30000	46.20000	48.25
16885	J. Alroy	CC BY		Salientia	Pelobatidae		Eopelobates		grandis					1235	43.6	-102.45	44.90	-93.59	37.20000	33.90000	35.55
16919	J. Alroy	CC BY		Salientia	Pelobatidae		Scaphiopus		skinneri					3318	49.566667	-109.883333	51.27	-100.47	37.20000	33.90000	35.55
16919	J. Alroy	CC BY		Salientia	Hylidae		Hyla		swanstoni					3318	49.566667	-109.883333	51.27	-100.47	37.20000	33.90000	35.55
16919	J. Alroy	CC BY			Urodela		Ambystoma		tiheni					3318	49.566667	-109.883333	51.27	-100.47	37.20000	33.90000	35.55
16919	J. Alroy	CC BY		Salientia	Rhinophrynidae		Rhinophrynus	n. sp.	canadensis					3318	49.566667	-109.883333	51.27	-100.47	37.20000	33.90000	35.55
17318	J. Alroy	CC BY			Batrachosauroididae	?	Batrachosauroides		sp.					3102	43.3351	-107.469	44.72	-99.38	33.90000	33.30000	33.6
17341	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		sp.					2738	29.633333	-82.366667	29.66	-75.75	33.30000	30.80000	32.05
17341	J. Alroy	CC BY		Salientia	Pelobatidae		Scaphiopus		sp.					2738	29.633333	-82.366667	29.66	-75.75	33.30000	30.80000	32.05
17543	J. Alroy	CC BY			Urodela		Taricha	n. sp.	miocenica		Taricha	n. sp.	miocenica	2831	46.650000	-113.05	47.80	-107.15	30.80000	20.43000	25.615
17636	J. Alroy	CC BY		Salientia	Pelobatidae		Spea	n. sp.	neuter		Scaphiopus	n. sp.	neuter	2356	43.3	-102.5	44.12	-95.85	30.80000	26.30000	28.55
17802	J. Alroy	CC BY		Salientia	Pelobatidae		Spea		neuter		Scaphiopus		neuter	2115	42.8	-100.8	43.58	-95.69	24.80000	20.43000	22.615
17923	J. Alroy	CC BY			Urodela		Andrias		matthewi					3558	42.8	-103.1	43.52	-99.20	20.43000	15.97000	18.2
17963	J. Alroy	CC BY		Salientia	Pelobatidae		Scaphiopus		sp.					7577	42.3740	-103.3177	43.10	-99.43	20.43000	15.97000	18.2
17963	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		sp.					7577	42.3740	-103.3177	43.10	-99.43	20.43000	15.97000	18.2
17963	J. Alroy	CC BY		Salientia	Ranidae		Rana		sp.					7577	42.3740	-103.3177	43.10	-99.43	20.43000	15.97000	18.2
17963	J. Alroy	CC BY			Urodela		Ambystoma	aff.	minshalli					7577	42.3740	-103.3177	43.10	-99.43	20.43000	15.97000	18.2
17965	J. Alroy	CC BY		Salientia	Hylidae		Acris		sp.					3703	40.900000	-103.283333	41.62	-99.44	20.43000	15.97000	18.2
17965	J. Alroy	CC BY			Urodela		Andrias		matthewi					3703	40.900000	-103.283333	41.62	-99.44	20.43000	15.97000	18.2
17969	J. Alroy	CC BY			Urodela		Andrias		matthewi		Plicagnathus	n. sp.	matthewi	3175	42.4	-103.8	43.13	-99.92	20.43000	15.97000	18.2
18031	J. Alroy	CC BY		Salientia	Pelobatidae		Scaphiopus		sp.					3510	42.49	-98.11	43.01	-94.82	15.97000	13.60000	14.785
18031	J. Alroy	CC BY		Salientia	Ranidae		Rana		sp.					3510	42.49	-98.11	43.01	-94.82	15.97000	13.60000	14.785
18031	J. Alroy	CC BY		Salientia	Hylidae		Hyla		sp.					3510	42.49	-98.11	43.01	-94.82	15.97000	13.60000	14.785
18031	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		sp.					3510	42.49	-98.11	43.01	-94.82	15.97000	13.60000	14.785
18102	J. Alroy	CC BY		Salientia	Ranidae		Rana		pipiens					781	41.5	-103.8	42.10	-100.58	15.97000	13.60000	14.785
18102	J. Alroy	CC BY			Urodela		Ambystoma		minshalli					781	41.5	-103.8	42.10	-100.58	15.97000	13.60000	14.785
18126	J. Alroy	CC BY		Salientia	Bufonidae		Bufo	n. sp.	holmani					3510	42.8214	-97.7289	43.11	-95.95	10.30000	4.90000	7.6
18126	J. Alroy	CC BY		Salientia	Bufonidae		Bufo		sp.					3510	42.8214	-97.7289	43.11	-95.95	10.30000	4.90000	7.6
18126	J. Alroy	CC BY		Salientia	Ranidae		Rana		sp.					3510	42.8214	-97.7289	43.11	-95.95	10.30000	4.90000	7.6
18141	J. Alroy	CC BY			Urodela		Ambystoma	n. sp.	priscum					3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
18141	J. Alroy	CC BY		Salientia	Hylidae		Pseudacris		sp.		Pseudacris	cf.	clarki	3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
18141	J. Alroy	CC BY			Urodela		Ambystoma		minshalli					3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
18141	J. Alroy	CC BY		Salientia	Ranidae		Rana		sp.					3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
18141	J. Alroy	CC BY		Salientia	Hylidae		Pseudacris		nordensis					3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
18141	J. Alroy	CC BY		Salientia	Hylidae		Hyla		sp.		Hyla	cf.	cinerea	3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
18141	J. Alroy	CC BY		Salientia	Pelobatidae		Spea	cf.	bombifrons		Scaphiopus	cf.	bombifrons	3503	42.8061	-100.505	43.36	-97.23	15.97000	13.60000	14.785
