collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
14463	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	n. gen.	Leptochamops	n. sp.	thrinax					1517	49.9567	-110.2662	57.05	-75.2	83.5	70.6	77.05
14463	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa	informal	n. sp. cf. wyomingensis					1517	49.9567	-110.2662	57.05	-75.2	83.5	70.6	77.05
14466	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	n. gen.	Tripennaculus	n. sp.	eatoni					1412	37.4	-111.2	45.29	-82.38	83.5	70.6	77.05
14466	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops	cf.	segnis					1412	37.4	-111.2	45.29	-82.38	83.5	70.6	77.05
14466	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	n. gen.	Peneteius	n. sp.	saueri	n. gen.	Manangyasaurus	n. sp.	saueri	1412	37.4	-111.2	45.29	-82.38	83.5	70.6	77.05
14466	J. Alroy	CC BY	Reptilia	Squamata	Contogeniidae		Palaeoscincosaurus		pharkidodon					1412	37.4	-111.2	45.29	-82.38	83.5	70.6	77.05
14467	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Peneteius		saueri		Manangyasaurus		saueri	1412	37.8	-111.5	45.74	-82.55	83.5	70.6	77.05
14467	J. Alroy	CC BY	Reptilia	Squamata	Contogeniidae		Palaeoscincosaurus		pharkidodon					1412	37.8	-111.5	45.74	-82.55	83.5	70.6	77.05
14467	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	cf.	Leptochamops		sp.					1412	37.8	-111.5	45.74	-82.55	83.5	70.6	77.05
14471	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa	informal	n. sp. cf. wyomingensis					2994	49.3	-110.6	56.5	-75.98	83.5	70.6	77.05
14489	J. Alroy	CC BY	Reptilia	Squamata			Restes		sp.					2988	29.316667	-103.516667	35.82	-76.99	83.5	70.6	77.05
14489	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Apsgnathus	n. sp.	triptodon		Teiidae		indet.	2988	29.316667	-103.516667	35.82	-76.99	83.5	70.6	77.05
14489	J. Alroy	CC BY	Reptilia	Squamata		cf.	Parasaniwa		wyomingensis					2988	29.316667	-103.516667	35.82	-76.99	83.5	70.6	77.05
14489	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Proxestops		sp.					2988	29.316667	-103.516667	35.82	-76.99	83.5	70.6	77.05
14489	J. Alroy	CC BY	Reptilia	Squamata	Xantusiidae	n. gen.	Catactegenys	n. sp.	solaster					2988	29.316667	-103.516667	35.82	-76.99	83.5	70.6	77.05
14489	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger		Odaxosaurus		sp.	2988	29.316667	-103.516667	35.82	-76.99	83.5	70.6	77.05
14502	J. Alroy	CC BY	Reptilia	Squamata	Mosasauridae		Plioplatecarpus		sp.					13943	49.913	-112.9853	57.72	-85.66	70.6	66	68.3
14505	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					3880	43.183333	-104.533333	49.65	-79.37	70.6	66	68.3
14505	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					3880	43.183333	-104.533333	49.65	-79.37	70.6	66	68.3
14505	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					3880	43.183333	-104.533333	49.65	-79.37	70.6	66	68.3
14508	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Peneteius		aquilonius					960	47.55	-107.1333	54.35	-80.26	70.6	66	68.3
14508	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					960	47.55	-107.1333	54.35	-80.26	70.6	66	68.3
14508	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					960	47.55	-107.1333	54.35	-80.26	70.6	66	68.3
14508	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		sp.					960	47.55	-107.1333	54.35	-80.26	70.6	66	68.3
14508	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					960	47.55	-107.1333	54.35	-80.26	70.6	66	68.3
14508	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Obamadon	n. sp.	gracilis					960	47.55	-107.1333	54.35	-80.26	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Globauridae	cf.	Contogenys		sp.					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	cf.	Meniscognathus		sp.					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		sp.					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Gerrhonotus		sp.					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14514	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					1129	41.5683	-108.6678	48.87	-84.54	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata		?	Estescincosaurus		cooki	?	Sauriscus		cooki	1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger		Peltosaurus		piger	1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Lonchisaurus	n. sp.	trichurus					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata			Colpodontosaurus		cracens					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		bogerti					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Iguanidae	n. gen.	Pariguana	n. sp.	lancensis					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata			Litakis		gilmorei					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14519	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					1239	43.15	-104.5667	49.62	-79.42	70.6	66	68.3
14524	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					1239	43.2167	-104.5667	49.68	-79.4	70.6	66	68.3
14524	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1239	43.2167	-104.5667	49.68	-79.4	70.6	66	68.3
14534	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					960	47.5667	-107.1	54.36	-80.21	70.6	66	68.3
14534	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					960	47.5667	-107.1	54.36	-80.21	70.6	66	68.3
14535	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					960	47.55	-107.1	54.34	-80.22	70.6	66	68.3
14535	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					960	47.55	-107.1	54.34	-80.22	70.6	66	68.3
14535	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					960	47.55	-107.1	54.34	-80.22	70.6	66	68.3
14535	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		bogerti					960	47.55	-107.1	54.34	-80.22	70.6	66	68.3
14538	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger		Peltosaurus		piger	1239	43.1667	-104.5333	49.63	-79.38	70.6	66	68.3
14538	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Paraderma	n. sp.	bogerti					1239	43.1667	-104.5333	49.63	-79.38	70.6	66	68.3
14538	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					1239	43.1667	-104.5333	49.63	-79.38	70.6	66	68.3
14538	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					1239	43.1667	-104.5333	49.63	-79.38	70.6	66	68.3
14538	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					1239	43.1667	-104.5333	49.63	-79.38	70.6	66	68.3
14540	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					1419	41.939878	-106.876311	48.9	-82.43	70.6	66	68.3
14543	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					1419	41.938138	-106.853413	48.89	-82.4	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Globauridae		Contogenys		sloani					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		sp.					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Peneteius		aquilonius					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14549	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					960	47.5167	-106.4	54.17	-79.46	70.6	66	68.3
14558	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					39999	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14558	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Tripennaculus	informal	n. sp.		Scincomorpha	informal	n. gen. B	39999	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14558	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					39999	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14558	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					39999	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14558	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Tripennaculus	informal	n. Sp.		Iguanidae	informal	n. gen. B	39999	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14558	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					39999	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14560	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		sp.					960	47.55	-107.25	54.37	-80.39	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata			Colpodontosaurus		cracens					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger		Peltosaurus		piger	14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		bogerti					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14566	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					14177	43.128947	-104.494713	49.59	-79.36	70.6	66	68.3
14568	J. Alroy	CC BY	Reptilia	Squamata			Palaeosaniwa		canadensis					960	47.5167	-107.18333	54.32	-80.33	70.6	66	68.3
14568	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					960	47.5167	-107.18333	54.32	-80.33	70.6	66	68.3
14568	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					960	47.5167	-107.18333	54.32	-80.33	70.6	66	68.3
14568	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					960	47.5167	-107.18333	54.32	-80.33	70.6	66	68.3
14568	J. Alroy	CC BY	Reptilia	Squamata	Globauridae		Contogenys		sloani					960	47.5167	-107.18333	54.32	-80.33	70.6	66	68.3
14569	J. Alroy	CC BY	Reptilia	Squamata		cf.	Parasaniwa		wyomingensis					12299	52.3284	-113.1246	60.05	-84.44	70.6	66	68.3
14574	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					960	47.5333	-106.9167	54.29	-80.02	70.6	66	68.3
14577	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					1239	43.2333	-104.5833	49.7	-79.41	70.6	66	68.3
14577	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1239	43.2333	-104.5833	49.7	-79.41	70.6	66	68.3
14582	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					960	47.667	-106.9167	54.42	-79.96	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Estescincosaurus	n. sp.	cooki	n. gen.	Sauriscus	n. sp.	cooki	1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Cemeterius	n. sp.	monstrosus					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	n. gen.	Meniscognathus	n. sp.	altmani					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		bogerti					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Gerrhonotus		sp.					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Colpodontosaurus	n. sp.	cracens					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	n. gen.	Haptosphenus	n. sp.	placodon					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger		Peltosaurus		piger	1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14585	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Litakis	n. sp.	gilmorei					1239	43.116331	-104.636999	49.6	-79.51	70.6	66	68.3
14598	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1239	43.8	-104.6167	50.26	-79.21	70.6	66	68.3
14606	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					14177	43.139766	-104.577099	49.61	-79.44	70.6	66	68.3
14606	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					14177	43.139766	-104.577099	49.61	-79.44	70.6	66	68.3
14606	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops	n. sp.	denticulatus		Chamops	n. sp.	denticulatus	14177	43.139766	-104.577099	49.61	-79.44	70.6	66	68.3
14630	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14630	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14630	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae	n. gen.	Stypodontosaurus	n. sp.	melletes					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14630	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		bogerti					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14630	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14632	J. Alroy	CC BY	Reptilia	Squamata			Colpodontosaurus		cracens					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14632	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14632	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					2229	51.8	-113	59.52	-84.62	70.6	66	68.3
14639	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					960	47.5167	-107.5	54.39	-80.68	70.6	66	68.3
14639	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					960	47.5167	-107.5	54.39	-80.68	70.6	66	68.3
14640	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					717	40.386389	-104.491667	46.94	-80.43	70.6	66	68.3
14654	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					960	47.6	-106.2667	54.23	-79.27	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata			Paraderma		bogerti					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Haptosphenus		placodon					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Chamops		segnis					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata	Chamopsiidae		Meniscognathus		altmani					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger	?	Odaxosaurus		piger	1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata	Globauridae	?	Contogenys		sp.					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14655	J. Alroy	CC BY	Reptilia	Squamata			Parasaniwa		wyomingensis					1535	49.3	-108.4	56.27	-80.77	70.6	66	68.3
14658	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Odaxosaurus		piger					2585	39.7	-104.7	45.91	-82.46	66	63.3	64.65
14658	J. Alroy	CC BY	Reptilia	Squamata	Globauridae	aff.	Contogenys		sp.					2585	39.7	-104.7	45.91	-82.46	66	63.3	64.65
14658	J. Alroy	CC BY	Reptilia	Squamata	Contogeniidae	n. gen.	Palaeoscincosaurus	n. sp.	middletoni					2585	39.7	-104.7	45.91	-82.46	66	63.3	64.65
14666	J. Alroy	CC BY	Reptilia	Squamata	Globauridae		Contogenys		sloani					3583	47.6	-107	53.97	-81.85	66	63.3	64.65
14670	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Proxestops		silberlingii	cf.	Proxestops		jepseni	2930	39.1	-111.8	46.56	-90.38	66	63.3	64.65
14671	J. Alroy	CC BY	Reptilia	Squamata		n. gen.	Chthonophis	n. sp.	subterraneus					962	47.8	-106.1	54	-80.77	66	63.3	64.65
14760	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					3646	36.3	-108.2	43.22	-87.31	66	63.3	64.65
14760	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Proxestops		silberlingii		Proxestops		jepseni	3646	36.3	-108.2	43.22	-87.31	66	63.3	64.65
14796	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					1419	41.947628	-106.872796	48.48	-84.02	66	63.3	64.65
14805	J. Alroy	CC BY	Reptilia	Squamata	Iguanidae	cf.	Swainiguanoides		sp.					829	43.85	-108.35	50.59	-84.93	66	63.3	64.65
14805	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					829	43.85	-108.35	50.59	-84.93	66	63.3	64.65
14805	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Machaerosaurus		sp.					829	43.85	-108.35	50.59	-84.93	66	63.3	64.65
14830	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Proxestops		silberlingii	cf.	Proxestops		jepseni	6618	39.183333	-111.266667	46.25	-90.78	63.3	61.7	62.5
14865	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Machaerosaurus		torrejonensis					3649	36.5746	-107.9747	43.16	-87.97	63.3	61.7	62.5
14865	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Proxestops		silberlingii		Proxestops		jepseni	3649	36.5746	-107.9747	43.16	-87.97	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Gerrhonotus		sp.					23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Xantusiidae		Palaeoxantusia		fera					23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Necrosauridae	cf.	Provaranosaurus		sp.					23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Globauridae		Contogenys	n. sp.	ekalakaensis		Contogenys		sloani	23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus		lancensis					23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Oligodontosauridae		Oligodontosaurus	cf.	wyomingensis	cf.	Oligodontosaurus		sp.	23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14874	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger		Pancelosaurus		piger	23573	46.05	-104.483333	51.78	-80.95	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Xantusiidae		Palaeoxantusia		fera					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Necrosauridae	cf.	Provaranosaurus		sp.					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Xantusiidae		Palaeoxantusia		fera	cf.	Contogenys		sloani	2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Xenosauridae		Exostinus	cf.	lancensis					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata		cf.	Saniwa		sp.					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata		cf.	Saniwa		sp.	cf.	Palaeosaniwa		canadensis	2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Odaxosaurus		piger					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Iguanidae	n. gen.	Swainiguanoides	n. sp.	milleri					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14886	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Machaerosaurus		torrejonensis					2905	41.3014	-107.7357	47.74	-86.25	63.3	61.7	62.5
14893	J. Alroy	CC BY	Reptilia	Squamata			Plesiorhineura	n. sp.	tsentasi					3649	35.7	-107	42.14	-87.16	63.3	61.7	62.5
14906	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Proxestops		silberlingii					2953	45.8	-109.8	52.46	-86.88	63.3	61.7	62.5
14906	J. Alroy	CC BY	Reptilia	Squamata	Anguidae	cf.	Proxestops		silberlingi					2953	45.8	-109.8	52.46	-86.88	63.3	61.7	62.5
14906	J. Alroy	CC BY	Reptilia	Squamata	Xantusiidae		Palaeoxantusia		fera					2953	45.8	-109.8	52.46	-86.88	63.3	61.7	62.5
14906	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Machaerosaurus		torrejonensis					2953	45.8	-109.8	52.46	-86.88	63.3	61.7	62.5
14912	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Proxestops		silberlingii		Peltosaurus		jepseni	2953	44.3	-109	50.87	-86.57	63.3	61.7	62.5
14913	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Proxestops	n. sp.	silberlingii					3144	45.8	-109.8	52.46	-86.88	63.3	61.7	62.5
14992	J. Alroy	CC BY	Reptilia	Squamata			Palaeosaniwa		sp.					1526	52.35	-113.766667	58.76	-90.84	61.7	56.8	59.25
